year,month,day,hour,38,42,44,45,46,48,52,95,97,100,102,103,310,311,312,313,331,375,387,401,418,449,451,640,643,669,936,1006,1414,1416,1483,1669,1810,1814,1815,1816,1817,1818
2013.0,8.0,27.0,17.0,7.749866389395378,4.227069041498782,6.301150917860851,0.1326126029791534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05803280538182901,20.08457564645792,0.09210710162918362,0.0,1.0026248667989874,0.010164399075555313,1.0480681073327078,0.07048764977152597,1.5932933974580892,1.9909644888696636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012077238716945443,0.0,0.04790929948140338,137.60318942763567,178.23455602139163,170.2561913016787,191.2124884900286,31.851063640710578
2013.0,8.0,27.0,17.0,0.0,11.593463075424895,17.28198895776671,21.13301896757278,7.39237870067475,5.041973444837889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10035056300656699,18.564910441175165,0.08978141144567783,2.9855367352878828,1.0404846036683184,0.012874050864297819,1.2605072877033332,0.10867463805113294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01870200298380723,3.574120535539696,0.037215588473513445,37.6178392652883,86.15893104042142,190.33168963683136,131.2040454029386,17.64414060115337
